,data,id_reservatorio,nome_reservatorio,afluencia,bacia,rio,estado_sigla
59572,2020-01-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59573,2020-01-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59574,2020-01-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59575,2020-01-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59576,2020-02-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59577,2020-02-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59578,2020-02-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59579,2020-02-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59580,2020-02-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59581,2020-02-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59582,2020-02-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59583,2020-02-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59584,2020-02-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59585,2020-02-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59586,2020-02-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59587,2020-02-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59588,2020-02-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59589,2020-02-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59590,2020-02-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59591,2020-02-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59592,2020-02-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59593,2020-03-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59594,2020-03-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59595,2020-03-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59596,2020-03-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59597,2020-03-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59598,2020-03-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59599,2020-03-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59600,2020-03-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59601,2020-03-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59602,2020-03-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59603,2020-03-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59604,2020-03-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59605,2020-03-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59606,2020-03-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59607,2020-03-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59608,2020-03-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59609,2020-03-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59610,2020-03-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59611,2020-04-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59612,2020-04-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59613,2020-04-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59614,2020-04-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59615,2020-04-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59616,2020-04-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59617,2020-04-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59618,2020-04-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59619,2020-04-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59620,2020-04-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59621,2020-04-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59622,2020-04-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59623,2020-04-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59624,2020-04-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59625,2020-04-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59626,2020-05-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59627,2020-05-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59628,2020-05-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59629,2020-05-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59630,2020-05-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59631,2020-05-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59632,2020-05-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59633,2020-05-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59634,2020-05-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59635,2020-05-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59636,2020-05-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59637,2020-05-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59638,2020-05-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59639,2020-05-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59640,2020-05-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59641,2020-06-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59642,2020-06-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59643,2020-06-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59644,2020-06-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59645,2020-06-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59646,2020-06-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59647,2020-06-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59648,2020-06-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59649,2020-06-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59650,2020-06-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59651,2020-06-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59652,2020-06-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59653,2020-06-28,19152,BELO MONTE,3713.01,AMAZONAS,XINGU,PA
59654,2020-07-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59655,2020-07-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59656,2020-07-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59657,2020-07-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59658,2020-07-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59659,2020-07-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59660,2020-07-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59661,2020-07-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59662,2020-07-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59663,2020-07-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59664,2020-07-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59665,2020-07-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59666,2020-07-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59667,2020-07-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59668,2020-07-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59669,2020-08-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59670,2020-08-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59671,2020-08-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59672,2020-08-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59673,2020-08-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59674,2020-08-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59675,2020-08-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59676,2020-08-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59677,2020-08-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59678,2020-08-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59679,2020-08-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59680,2020-08-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59681,2020-08-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59682,2020-08-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59683,2020-08-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59684,2020-09-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59685,2020-09-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59686,2020-09-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59687,2020-09-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59688,2020-09-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59689,2020-09-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59690,2020-09-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59691,2020-09-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59692,2020-09-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59693,2020-09-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59694,2020-09-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59695,2020-09-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59696,2020-09-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59697,2020-09-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59698,2020-09-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59699,2020-10-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59700,2020-10-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59701,2020-10-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59702,2020-10-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59703,2020-10-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59704,2020-10-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59705,2020-10-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59706,2020-10-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59707,2020-10-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59708,2020-10-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59709,2020-10-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59710,2020-10-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59711,2020-10-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59712,2020-10-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59713,2020-10-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59714,2020-10-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59715,2020-11-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59716,2020-11-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59717,2020-11-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59718,2020-11-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59719,2020-11-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59720,2020-11-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59721,2020-11-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59722,2020-11-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59723,2020-11-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59724,2020-11-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59725,2020-11-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59726,2020-11-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59727,2020-11-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59728,2020-11-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59729,2020-11-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59730,2020-11-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59731,2020-11-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59732,2020-11-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59733,2020-12-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59734,2020-12-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59735,2020-12-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59736,2020-12-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59737,2020-12-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59738,2020-12-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59739,2020-12-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59740,2020-12-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59741,2020-12-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59742,2020-12-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59743,2020-12-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59744,2020-12-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59745,2020-12-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59746,2020-12-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59747,2020-12-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59748,2021-01-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59749,2021-01-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59750,2021-01-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59751,2021-01-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59752,2021-01-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59753,2021-01-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59754,2021-01-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59755,2021-01-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59756,2021-01-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59757,2021-01-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59758,2021-01-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59759,2021-01-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59760,2021-01-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59761,2021-01-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59762,2021-01-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59763,2021-01-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59764,2021-02-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59765,2021-02-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59766,2021-02-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59767,2021-02-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59768,2021-02-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59769,2021-02-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59770,2021-02-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59771,2021-02-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59772,2021-02-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59773,2021-02-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59774,2021-02-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59775,2021-02-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59776,2021-02-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59777,2021-02-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59778,2021-02-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59779,2021-02-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59780,2021-02-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59781,2021-02-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59782,2021-03-02,19152,BELO MONTE,12834.76,AMAZONAS,XINGU,PA
59783,2021-03-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59784,2021-03-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59785,2021-03-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59786,2021-03-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59787,2021-03-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59788,2021-03-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59789,2021-03-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59790,2021-03-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59791,2021-03-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59792,2021-03-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59793,2021-03-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59794,2021-03-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59795,2021-03-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59796,2021-04-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59797,2021-04-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59798,2021-04-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59799,2021-04-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59800,2021-04-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59801,2021-04-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59802,2021-04-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59803,2021-04-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59804,2021-05-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59805,2021-05-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59806,2021-05-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59807,2021-05-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59808,2021-05-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59809,2021-05-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59810,2021-05-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59811,2021-05-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59812,2021-05-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59813,2021-05-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59814,2021-05-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59815,2021-05-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59816,2021-05-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59817,2021-05-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59818,2021-05-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59819,2021-06-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59820,2021-06-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59821,2021-06-06,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59822,2021-06-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59823,2021-06-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59824,2021-06-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59825,2021-06-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59826,2021-06-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59827,2021-06-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59828,2021-06-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59829,2021-06-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59830,2021-06-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59831,2021-06-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59832,2021-06-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59833,2021-07-03,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59834,2021-07-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59835,2021-07-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59836,2021-07-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59837,2021-07-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59838,2021-07-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59839,2021-07-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59840,2021-07-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59841,2021-07-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59842,2021-07-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59843,2021-07-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59844,2021-07-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59845,2021-07-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59846,2021-07-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59847,2021-08-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59848,2021-08-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59849,2021-08-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59850,2021-08-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59851,2021-08-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59852,2021-08-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59853,2021-08-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59854,2021-08-17,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59855,2021-08-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59856,2021-08-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59857,2021-08-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59858,2021-08-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59859,2021-08-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59860,2021-08-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59861,2021-09-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59862,2021-09-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59863,2021-09-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59864,2021-09-16,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59865,2021-09-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59866,2021-09-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59867,2021-09-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59868,2021-09-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59869,2021-09-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59870,2021-09-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59871,2021-09-26,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59872,2021-09-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59873,2021-09-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59874,2021-10-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59875,2021-10-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59876,2021-10-11,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59877,2021-10-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59878,2021-10-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59879,2021-10-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59880,2021-10-22,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59881,2021-10-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59882,2021-10-25,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59883,2021-10-28,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59884,2021-10-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59885,2021-10-31,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59886,2021-11-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59887,2021-11-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59888,2021-11-13,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59889,2021-11-14,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59890,2021-11-15,19152,BELO MONTE,1274.83,AMAZONAS,XINGU,PA
59891,2021-11-18,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59892,2021-11-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59893,2021-11-20,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59894,2021-11-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59895,2021-11-23,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59896,2021-11-24,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59897,2021-11-27,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59898,2021-11-29,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59899,2021-12-05,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59900,2021-12-07,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59901,2021-12-08,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59902,2021-12-12,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59903,2021-12-15,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59904,2021-12-19,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59905,2021-12-21,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59906,2021-12-30,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59907,2022-01-01,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59908,2022-01-02,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59909,2022-01-04,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59910,2022-01-09,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
59911,2022-01-10,19152,BELO MONTE,0.0,AMAZONAS,XINGU,PA
